model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
mlp,y_BTC-USD,12,60,0.027424963014119248,0.04336590738980374,-4.454316385584383,0.5,0.5,0.0977780028637668,0.0872464573492637
mlp,y_BTC-USD,13,60,0.021091937981585596,0.0258242521362908,-1.2163637024706255,0.45,0.45,0.12118834146456504,0.02356210058349542
mlp,y_BTC-USD,14,60,0.021627383574849803,0.029232355922723906,-2.959936840450602,0.4166666666666667,0.4166666666666667,-0.26565257177749796,-0.28752431230897474
mlp,y_BTC-USD,15,60,0.018334162732443336,0.02286513180528183,-1.11131776872829,0.38333333333333336,0.38333333333333336,-0.07822446120383363,-0.10575159766601835
mlp,y_BTC-USD,16,60,0.02059280649552778,0.02830474983831328,-2.780126593904279,0.5333333333333333,0.5333333333333333,-0.02682544630885038,0.007113086968602391
mlp,y_BTC-USD,17,60,0.020818919648028365,0.026816683970384086,-0.9654615683092931,0.43333333333333335,0.43333333333333335,0.022687276752462227,-0.0341205890525146
mlp,y_BTC-USD,18,60,0.035354107872470696,0.06006199588809919,-10.028821655037293,0.38333333333333336,0.38333333333333336,-0.31375040248329206,-0.322089469297027
mlp,y_BTC-USD,19,60,0.027961437534482592,0.03489076216207728,-1.35524065146191,0.5166666666666667,0.5166666666666667,0.04853336946194137,0.005445957210336206
mlp,y_BTC-USD,20,60,0.02192172558335179,0.027354792573794286,-0.5236701428724537,0.5666666666666667,0.5666666666666667,0.19797672469364933,0.20500138927479858
mlp,y_BTC-USD,21,60,0.021514444406168263,0.028243048921992787,-0.6976968682292066,0.5166666666666667,0.5166666666666667,0.12069849950964294,0.08352320088913588
mlp,y_BTC-USD,22,60,0.021408624389319855,0.027975560947176917,-1.1887898383735913,0.4,0.4,-0.1157484771091205,-0.18933036954709645
mlp,y_BTC-USD,23,60,0.024819744469300443,0.03468173287155939,-0.2022326722185004,0.5,0.5,0.0969362753767789,0.08063350930814117
mlp,y_BTC-USD,24,60,0.028786620929807417,0.03873363491072006,-0.2062834675174421,0.5,0.5,0.0732428343972116,0.08569046957488193
mlp,y_XLK,0,35,0.02038161522687891,0.026856794267998436,-1.949512581751227,0.45714285714285713,0.45714285714285713,-0.10774393835220969,-0.12296918767507005
mlp,y_XLK,1,35,0.025217969473105707,0.03393156577888125,-5.880073009333571,0.6571428571428571,0.6571428571428571,0.16894331420996894,0.16554621848739498
mlp,y_XLK,2,37,0.028100497343014817,0.04231103913788754,-8.765447340671992,0.6486486486486487,0.6486486486486487,0.34976150218836205,0.34826932195353244
mlp,y_XLK,3,34,0.03996038312880302,0.06242823224076665,-23.43574198196729,0.38235294117647056,0.38235294117647056,-0.18044089978131922,-0.29472880061115353
mlp,y_XLK,4,32,0.0471653512182865,0.07225487552401917,-25.60331419806302,0.59375,0.59375,-0.03564933868514813,0.05388563049853372
mlp,y_XLK,5,28,0.018423610219552723,0.022483124199751375,-2.3448849669151914,0.5,0.5,-0.0512870218867226,-0.13026819923371646
mlp,y_XLK,6,29,0.023571157323439975,0.03120606729985372,-4.292990011746449,0.4827586206896552,0.4827586206896552,-0.14832598790273183,-0.1133004926108374
mlp,y_XLK,7,30,0.028797515301074092,0.03746234872045784,-5.923037192177462,0.4,0.4,0.003442117806258397,-0.011345939933259176
mlp,y_XLK,8,34,0.02987507880143089,0.03870681369881567,-5.513902764007056,0.4411764705882353,0.4411764705882353,-0.16038603726361328,-0.09977081741787625
mlp,y_XLK,9,35,0.03439662790557369,0.04818367753122005,-1.2017136521981153,0.45714285714285713,0.45714285714285713,-0.25918959223190957,-0.19747899159663868
mlp,y_XLK,10,35,0.029376606177030026,0.03808021786431817,-0.2924670867813579,0.3142857142857143,0.3142857142857143,0.19233094923070637,0.13837535014005603
mlp,y_XLK,11,35,0.03910798003130776,0.05493383867764447,-1.8259787448608624,0.45714285714285713,0.45714285714285713,-0.341236520995552,-0.38851540616246505
mlp,y_XLK,12,34,0.020482221243101915,0.029267389868694788,-3.663908634453704,0.5294117647058824,0.5294117647058824,-0.023311189677326403,0.07471352177234529
